Id,product_name,categories_tags
5345,Speculoos Original,"fr:speculoos,en:biscuits"
5346,Jus d'orange avec pulpe Tropicana pure premium,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:orange-juices,fr:jus-d-orange-100-pur-fruit-presse"
5347,Tropicana pure premium orange,"en:squeezed-orange-juices,en:squeezed-juices,en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:orange-juices"
5348,Tonic Breakfast,"en:squeezed-juices,en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,fr:jus-d-agrumes"
5349,Tropicana essentiels,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars"
5350,Tropicana Essentiels MagnÃ©sium,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars"
5351,Pomme pressÃ©e,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:apple-juices"
5352,Tropicana Pure Premium RÃ©veil FruitÃ©,"en:squeezed-juices,en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,fr:jus-multifruits"
5353,Tropicana Pure Premium Orange avec pulpe,fr:jus-d-orange-avec-pulpe
5354,Pur jus ananas plaisir ,"en:squeezed-juices,en:pineapple-juices,en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:squeezed-pineapple-juices"
5355,Tropicana Ananas Citron vert,"en:pineapple-juices,en:fruit-juices,en:beverages,fr:jus-d-ananas-frais,en:fruit-juices-and-nectars,en:refrigerated-squeezed-juices"
5356,Tropicana Parfums de saison - Printemps-Ã‰tÃ© - PÃªche Blanche Cerise ,"en:squeezed-juices,en:fruit-juices,en:beverages,en:fruit-juices-and-nectars"
5357,Orange avec pulpe Tropicana,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:fresh,en:orange-juices,fr:jus-d-orange-avec-pulpe-frais"
5358,new Schweppes orange,"en:beverages,en:sodas,en:carbonated-drinks"
5359,Schweppes bitter lemon,"en:beverages,en:sodas,en:carbonated-drinks"
5360,Schweppes druiven (raisins),"en:beverages,en:sodas,en:carbonated-drinks"
5361,Schweppes Indian tonic light,"en:beverages,en:sodas,en:carbonated-drinks"
5362,Gini light lemon,"en:diet-drinks,en:beverages,fr:sodas-au-citron-light,fr:sodas-au-citron,fr:sodas-aux-fruits-light,en:fruit-sodas,en:sodas,en:diet-sodas,en:carbonated-drinks"
5363,Schweppes pompelmoes,"en:beverages,en:sodas,en:carbonated-drinks"
5364,Duo crabe et crevette,"en:crustaceans,fr:crevettes,en:seafood,fr:crabes"
5365,Chatka,"en:crustaceans,en:seafood,fr:crabe-royal,fr:crabes"
5366,Cassonade de candi brune,fr:cassonade-de-candi-brune
5367,Authentic of Belgium,en:biscuits
5368,Cervelas,"en:sausages,en:meats,en:prepared-meats"
5369,Galettes au beurre,en:biscuits
5370,Belgian Chocolate Thins,"en:biscuits,fr:biscuits-au-chocolat"
5371,Belgian Apple Thins,en:biscuits
5372,Vegetartare Martino,
5373,Gaufre liÃ©geoise,"en:waffles,en:biscuits"
5374,Fromage d'abbaye,"en:cheeses,fr:fromages-pasteurises,en:dairies"
5375,Riz Long Grain Tradition Uncle Ben's,"fr:riz-long-grain,en:cereals,en:rices,fr:riz-long"
5376,Riz long grain,"fr:riz-long-grain,en:cereals,en:rices"
5377,Uncle Ben's - Riz Long Grain,"fr:riz-long-grain,en:cereals,en:rices"
5378,Riz long grain,"fr:riz-long-grain,en:cereals,en:rices"
5379,Uncle Ben's Riz Complet grain extra-tendre,"en:cereals,en:rices"
5380,Riz Long Grain,
5381,Riz complet,"fr:riz-cargo,en:cereals,en:rices"
5382,Riz ThaÃ¯ Uncle Ben's,"en:cereals,en:rices,fr:riz-thai"
5383,Riz Basmati Uncle Ben's,"en:cereals,en:rices,fr:riz-basmati"
5384,Uncle Ben's - Basmati,"en:cereals,en:rices,fr:riz-basmati"
5385,Riz Long Grain Uncle Ben's,"fr:riz-long-grain,en:cereals,en:rices,fr:riz-long"
5386,Riz a poÃªler ,
5387,Soya choco,"fr:laits-vegetaux,en:milks,en:dairies,fr:laits-de-soja"
5388,Alpro Soya Ã  la vanille,"fr:cremes-dessert,en:desserts,en:yogurts,en:dairies,fr:desserts-au-soja"
5389,Alpro Lait d'amande,"en:dairies,fr:laits-vegetaux,fr:laits-d-amande,en:milks"
5390,Rice 100% Galettes de riz complet,"fr:pauvre-en-graisse-saturees,fr:galettes,fr:biscottes,fr:biscuits-apperitif,fr:crepes-et-galettes,en:breads"
5391,Soya drink Natural,
5392,Yannoh Instant Original,"en:beverages,fr:cafes,en:hot-drinks"
5393,Strong Tamari soy sauce,"en:groceries,fr:sauces,fr:sauces-au-soja"
5394,strong Tamari soy sauce,"en:groceries,fr:sauces,fr:sauces-au-soja"
5395,Mild shoyu,"en:food-additives,fr:exhausteurs-de-gout"
5396,Instant miso soup,"fr:soupes-deshydratees,en:soups,en:meals"
5397,Rice drink natural,"fr:laits-vegetaux,en:milks,fr:laits-de-riz,en:dairies"
5398,EdamamÃ© Beans Nature,en:vegetables
5399,Corn cakes natural,"fr:galettes-de-cereales,en:groceries,fr:biscottes,en:cereals,en:breads"
5400,Rice drink original,"en:dairies,fr:laits-vegetaux,en:milks,fr:laits-de-riz"
5401,Ã‰peautre,"fr:laits-d-epeautre,en:dairies,fr:laits-vegetaux,en:milks"
5402,Poppies Speculoos biscuit belge Ã  la cannelle,en:biscuits
5403,farine intÃ©grale de froment fine,
5404,Mandarine NapolÃ©on,en:candies
5405,pralinÃ© noir.,"en:chocolates,en:candies"
5406,CafÃ© liÃ©geois,en:candies
5407,Edulcorant de table Tagatesse,fr:edulcorants
5408,belgian chocolate pralines,
5409,tÃªte pressÃ©e breughel,"en:meats,en:prepared-meats"
5410,salade de tofu au curry,
5411,Tortilla Bio Chips Chili,"en:chips-and-fries,fr:chips,fr:aperitif"
5412,12 DÃ¼rÃ¼m,"fr:galettes,fr:tortillas,fr:crepes-et-galettes"
5413,Sauce SamuraÃ¯,"en:groceries,fr:sauces"
5414,Halal Time Piquant,"en:sausages,en:meats,en:prepared-meats"
5415,Mini Rosty,"fr:frites,en:chips-and-fries"
5416,Frisk - Menthe Forte,"en:candies,fr:pastille"
5417,Frisk menthe extra forte,"fr:bonbons,en:candies"
5418,BoerpatÃ©,"en:meats,en:prepared-meats"
5419,Chocolat noir citron et gingembre du Sri Lanka,"en:chocolates,en:candies"
5420,Kinder Surprise,en:candies
5421,Kinder surprise AstÃ©rix et ObÃ©lix,"fr:bonbons-au-chocolat,fr:bonbons,en:candies"
5422,Kinder surprise Barbie,
5423,Kinder Suprise,"fr:bonbons,en:chocolates,en:candies,fr:friandises,fr:kinder"
5424,Danio Stracciatella,"en:yogurts,en:dairies,fr:stracciatella"
5425,Miss Blood Orange Bio Bionina,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:carbonated-drinks,fr:boisson-gazeuse-au-jus-d-orange-sanguine-bio,fr:bio"
5426,Uncle Pomegranate & Cranberries Bio Bionina,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:carbonated-drinks,fr:boisson-gazeuse-au-jus-de-canneberge-et-grenade-bio,fr:bio"
5427,Mister Lemon Bio Bionina,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:carbonated-drinks,fr:boisson-gazeuse-au-jus-de-citron-bio,fr:bio"
5428,Lady Pink Grapefruit Bio Bionina,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:carbonated-drinks,fr:boisson-gazeuse-au-jus-de-pamplemousse-rose-bio,fr:bio"
5429,PÃ¢tÃ© de seitan,fr:pate
5430,PurÃ©e de pommes de terre en flocons recette au lait entier,"fr:purees,fr:purees-en-flocons"
5431,Pistache vegetarian,fr:simili-carne
5432,frima crevettes sauce tomates sÃ©chÃ©es,en:frozen-foods
5433,frima crevettes et dÃ©s de cabillaud aux tomates sÃ©chÃ©es,en:frozen-foods
5434,Boules De Neige au vrai chocolat,"en:candies,fr:boules-de-neige"
5435,Pain EssÃ©nien Ã  base de blÃ© germÃ© nature,en:breads
5436,Chocolat Noir NewTree,"en:desserts,en:chocolates,en:candies,fr:bio,fr:chocolats-noirs,fr:gouter"
5437,Chocolat Cassis NewTree,"en:desserts,en:chocolates,en:candies,fr:bio,fr:chocolats-noirs,fr:gouter"
5438,Chocolat Orange amÃ¨re NewTree,"fr:chocolats-au-lait,en:desserts,en:chocolates,en:candies,fr:bio,fr:gouter"
5439,Chocolat Cannelle NewTree,"fr:chocolats-au-lait,en:desserts,en:chocolates,en:candies,fr:bio,fr:gouter"
5440,Chocolat Cerise NewTree,"en:desserts,en:chocolates,en:candies,fr:bio,fr:chocolats-noirs,fr:gouter"
5441,Chocolat Gingembre NewTree,"en:desserts,en:chocolates,en:candies,fr:chocolats-noirs,fr:gouter"
5442,Chocolat Piment NewTree,"en:desserts,en:chocolates,en:candies,fr:bio,fr:chocolats-noirs,fr:gouter"
5443,Chocolat Amandes NewTree,"fr:chocolats-au-lait,en:desserts,en:chocolates,en:candies,fr:bio,fr:gouter"
5444,Chocolat Citron vert muesli NewTree,"fr:chocolats-au-lait,en:chocolates,en:candies"
5445,Chocolat Superfruit NewTree,"en:desserts,en:chocolates,en:candies,fr:chocolats-noirs,fr:gouter"
5446,Chocolat Lait NewTree,"fr:chocolats-au-lait,en:desserts,en:chocolates,en:candies,fr:bio,fr:gouter"
5447,Coca-Cola sans cafÃ©ine,"en:beverages,en:sodas,en:carbonated-drinks"
5448,Coca Cola,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks"
5449,Fanta citron frappÃ©,"en:beverages,en:sodas,en:carbonated-drinks"
5450,CocaCola cherry,"en:beverages,en:sodas,en:carbonated-drinks"
5451,Fanta orange,"en:beverages,en:sodas,en:carbonated-drinks"
5452,Nestea sparkling lemon,"en:beverages,en:sodas,fr:thes-glaces,en:carbonated-drinks"
5453,Limonade Splash,"fr:limonades,en:beverages,en:sodas,en:carbonated-drinks"
5454,Mini Canette Coca-Cola,"en:beverages,en:sodas,en:carbonated-drinks"
5455,Coca-Cola light,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5456,Minute Maid Tropical,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars"
5457,Coca Cola Light,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks"
5458,coca Cola light,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5459,Coca-cola light,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5460,Fanta Orange,"en:beverages,en:fruit-sodas,en:sodas,fr:sodas-a-l-orange,en:carbonated-drinks"
5461,Coca Cola ,"en:beverages,en:sodas,en:carbonated-drinks"
5462,"Coca-Cola Light - sans cafÃ©ine, sans sucre","en:beverages,en:sodas,en:carbonated-drinks"
5463,Coca-Cola Light sans cafÃ©ine,"en:diet-drinks,en:beverages,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5464,Aquarius lemon  vit,"en:beverages,fr:sodas-au-citron,en:fruit-sodas,en:sodas,en:carbonated-drinks"
5465,Nalu,"en:sodas,en:beverages,en:carbonated-drinks"
5466,"Fanta, ChÃ¢teau trop trop ouf, saveur fruits rouges","fr:serie-speciale,en:beverages,en:fruit-sodas,en:sodas,en:meta-category,en:carbonated-drinks"
5467,Fanta tropical,"en:beverages,en:fruit-juices,en:fruit-juices-and-nectars"
5468,Coca Cola Light Lemon,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5469,Powerade,"fr:boissons-energisantes,en:beverages,en:sodas,en:carbonated-drinks"
5470,Coca-cola vanille,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks"
5471,Sprite zÃ©ro,"en:diet-drinks,en:beverages,en:sodas,en:diet-sodas,en:carbonated-drinks"
5472,Coca Cola Cherry,"en:beverages,en:sodas,en:carbonated-drinks"
5473,Nestea  Mangue Ananas,"en:beverages,en:sodas,fr:thes-glaces,en:carbonated-drinks"
5474,Coca Cola light lime,"en:beverages,en:sodas,en:carbonated-drinks"
5475,Coca Cola zero,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5476,Coca-Cola zero,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks"
5477,Coca-Cola zero Skyfall,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5478,Coca Cola Light Jean Paul Gaultier 2012,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5479,Coca-Cola Zero,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks"
5480,Burn intense energy,"en:sodas,fr:boissons-energisantes,en:beverages,en:carbonated-drinks"
5481,multi-V,"en:beverages,en:sodas,en:carbonated-drinks"
5482,"Vitaminwater xxx - 3 baies (vitamines b + c), aÃ§aÃ¯ - myrtille - grenade","fr:boissons-energisantes,en:beverages,en:sodas,en:waters,en:carbonated-drinks"
5483,Coca Cola zÃ©ro sans cafÃ©ine,"fr:sodas-au-cola-sans-cafeine,en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5484,Coca Cola ZÃ©ro sans cafÃ©ine,"fr:sodas-au-cola-sans-cafeine,en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5485,Limon & Nada,"fr:citronnade,en:beverages"
5486,Coca cola zero cherry,en:beverages
5487,Fruit & Nada,fr:jus-de-citron
5488,Fruit & Nada Citron,
5489,coca-cola light sango,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5490,Aquarius orange,en:beverages
5491,Sprite,"en:sodas,en:beverages,en:carbonated-drinks"
5492,Fanta orange zÃ©ro,"en:beverages,en:sodas,en:carbonated-drinks"
5493,Coca Cola,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks"
5494,Coca cola light,"en:diet-drinks,en:beverages,fr:sodas-au-cola-light,fr:sodas-au-cola,en:sodas,en:diet-sodas,en:carbonated-drinks"
5495,Coca Cola sans cafÃ©ine,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks"
5496,Coca Cola Cherry,"en:beverages,fr:sodas-au-cola,en:sodas,en:carbonated-drinks,fr:saveur-cerise"
5497,Ion 4 - gout citron,"en:beverages,fr:boissons-energetiques"
5498,Coca Cola Cherry,"en:beverages,en:sodas,en:carbonated-drinks"
5499,Thon entier albacore au naturel,"fr:thons-albacore,en:seafood,fr:thons-au-naturel,en:tunas,en:fishes,fr:thons-tropicaux"
5500,CarrÃ© de l'est,"en:cow-cheeses,fr:fromages-industriels,en:cheeses,fr:fromages-pasteurises,en:dairies"
5501,Thon Listao,"en:seafood,en:canned-foods,fr:thons-listao,fr:thons-pales,en:tunas,en:canned-fishes,en:fishes,fr:thons-tropicaux"
5502,Sardines ,"en:seafood,en:canned-foods,fr:sardines-a-l-huile-d-olive,en:canned-sardines,en:sardines,en:canned-fishes,fr:sardines-a-l-huile,en:fishes"
5503,Morue,"fr:morues,en:canned-fishes,en:seafood,en:canned-foods,en:fishes"
5504,Sardines,"en:seafood,en:canned-foods,en:canned-sardines,en:sardines,en:canned-fishes,en:fishes,fr:sardines-a-l-huile"
5505,Semences de chia,fr:complement-alimentaire
5506,Soupe Ã  l'oignon,"fr:soupes-deshydratees,en:soups,en:meals"
5507,Le Coulis de Tomates,"en:groceries,fr:sauces,fr:sauces-tomate"
5508,Lait Ã©crÃ©mÃ©,"fr:laits-ecremes,en:dairies,en:milks"
5509,Sardines Ã  l'huile vÃ©gÃ©tale,"en:seafood,en:canned-foods,en:canned-sardines,en:sardines,en:canned-fishes,fr:sardines-a-l-huile,en:fishes"
5510,8 frankfurt originais Nobre,"en:sausages,en:meats,en:prepared-meats"
5511,Sucre blanc cristallisÃ©,"fr:sucres-blancs,en:sugars"
5512,Bolachas - Biscuits cacaotÃ©s fourrÃ©s,"en:biscuits,fr:biscuits-au-chocolat,fr:bolachas"
5513,Sardines portugaises Ã  l'huile vÃ©gÃ©tale,"en:seafood,en:canned-foods,en:canned-sardines,en:sardines,en:canned-fishes,fr:sardines-a-l-huile,en:fishes"
5514,Muesli Croustillant aux graines,"fr:mueslis,fr:cereales-pour-petit-dejeuner,en:breakfasts"
5515,Foie de morue,"en:seafood,en:fishes,fr:foie-de-morue"
5516,Huile de palme biologique,"en:palm-oils,en:vegetable-oils,en:fats,en:vegetable-fats"
5517,Gambas Tropicales,"fr:gambas,fr:crevettes,en:crustaceans,en:seafood"
5518,"Foie de morue, goÃ»t fumÃ©",fr:foie-de-morue
5519,Gambas Bio,"fr:gambas,fr:crevettes,en:crustaceans,en:seafood"
5520,Foie de morue fumÃ© au feu de bois,"en:seafood,en:canned-foods,en:smoked-fishes,fr:foie-de-morue,fr:morues,en:canned-fishes,en:fishes"
5521,Kellogg's Extra Crunchy Muesli Dark chocolate,"en:cereals,fr:mueslis,fr:cereales-pour-petit-dejeuner,en:breakfasts"
5522,VitaMalt Classic,"en:beverages,en:sodas,en:carbonated-drinks"
5523,VitaMalt Gingembre,"en:beverages,en:sodas,en:carbonated-drinks"
5524,Stimorol Chewing Gum sans sucres avec Ã©dulcorants,"fr:chewing-gum,en:candies"
5525,vh,fr:sauce-pour-cuisson
5526,vh,fr:trempete-thai
5527,Nesquik CÃ©rÃ©ales et Lait - Maxi Format,"fr:barres,fr:barres-chocolatees,en:candies"
5528,Culinair Ketchup Ail Grille thym et miel,"en:groceries,fr:sauces,fr:ketchup"
5529,M&M's Intense 65% de cacao,en:candies
5530,"M&M's - Peanut - Intense 65 % Cacao, Chocolat Noir et CacahuÃ¨te",en:candies
5531,Nutella (230g),"fr:pates-a-tartiner,en:spreads,en:sweet-spreads,en:breakfasts"
5532,Nutella (630g),"fr:pates-a-tartiner,en:spreads,en:sweet-spreads,en:breakfasts"
5533,Biscuits Petit Beurre,"fr:petits-beurres,en:biscuits"
5534,Six chickens McNuggets,"en:poultries,en:meats,fr:nuggets"
5535,100% Juice Whispers Of Summer,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:concentrated-fruit-juices"
5536,100 % Juice Apple,"en:fruit-juices,en:beverages,en:fruit-juices-and-nectars,en:apple-juices,en:concentrated-apple-juices,en:concentrated-fruit-juices"
5537,DÃ©lice Ã  la framboise,"fr:compotes,en:desserts"
5538,Epices Tandoori,"en:groceries,en:spices"
5539,Penne au poulet Leader Price,fr:pasta-with-mushroom-sauce
5540,NescafÃ© Classic,"fr:cafes,en:beverages,en:hot-drinks"
5541,"Sardines Ã  l'huile de soja aux lÃ©gumes, piment et Ã©pices","en:seafood,en:canned-foods,en:canned-sardines,en:sardines,en:canned-fishes,fr:sardines-a-l-huile,en:fishes"
5542,Arizona Blueberry White Tea,en:beverages
5543,Pomegranate Green Tea,"en:herbal-teas,en:beverages,en:teas,en:green-teas,en:hot-drinks"
5544,Dattes,"fr:dattes,en:dried-fruits"
5545,Clover Leaf,"fr:thons-albacore,en:seafood,en:canned-foods,fr:thons-pales,en:tunas,en:canned-fishes,en:fishes,fr:thons-tropicaux"
5546,Dragolo,
5547,l'huile de palm alimentaire,"en:palm-oils,en:vegetable-oils,en:fats,en:vegetable-fats"
5548,Vitalait - Lait U.H.T demi Ã©crÃ©mÃ©,"en:milks,fr:laits-demi-ecremes,fr:laits-uht,en:dairies"
5549,CrÃ¨me fraÃ®che Ã©paisse,"en:creams,en:dairies,fr:cremes-fraiches,fr:cremes-fraiches-epaisses"
5550,"Bifi, au Bifidus Lactis","en:yogurts,en:dairies"
5551,Fromage fondu pour tartine,"fr:fromages-fondus,en:cheeses,en:dairies"
5552,CarrÃ© PrÃ©sident,"fr:fromages-fondus,en:cheeses,en:dairies"
5553,Fraidoux - PrÃ©sident,"en:cheeses,en:dairies"
5554,Momento,"en:waffles,fr:gaufrettes"
5555,X-plose,"en:chocolates,en:candies,fr:fauffrette"
5556,Crispo Nuts aux Noisettes,"en:waffles,fr:gaufrettes"
5557,Chips-UP Sel,"en:chips-and-fries,fr:chips,fr:aperitif"
5558,Santoliva,"en:extra-virgin-olive-oils,en:vegetable-oils,en:fats,en:vegetable-fats,en:olive-oils"
5559,Mighty miso instant organic soup - white miso with pumpkin & vegetable,fr:soupe-au-miso
5560,Mighty miso instant organic soup - hearty red miso with tofu & ginger,fr:soupe-au-miso
5561,Croquette,en:biscuits
5562,Biscottes Imperial au son,"fr:biscottes,en:breads"
5563,Smile - au Lait,en:biscuits
5564,Dcroc GÃ´ut Noisette,"en:waffles,fr:gaufrettes,en:biscuits"
5565,Smile - Ã  la crÃ©me goÃ»t noisette,en:biscuits
5566,Mamzouj - DÃ©lice Danone,"en:stirred-yogurts,en:yogurts,en:dairies"
5567,Activia Nature,"en:yogurts,en:dairies"
5568,Chocoline,"fr:chocolats-en-poudre,en:chocolates,en:candies,en:breakfasts"
5569,Maestro - Chocolat Extra Fin Noir,"fr:chocolats-noirs-extra-fin,en:chocolates,en:candies,fr:chocolats-noirs"
5570,Maestro - Chocolat Noir Extra Fin,"fr:chocolats-noirs-extra-fin,en:chocolates,en:candies,fr:chocolats-noirs"
5571,Chocolat Club Cappuccino,"en:chocolates,en:candies"
5572,Chocolat Club Praline,"en:chocolates,en:candies"
5573,Chocolat Club Caramel,"en:chocolates,en:candies"
5574,Start - Galettes goÃ»t chocolat,en:biscuits
5575,Vital,en:biscuits
5576,Tuiles Fromage,"en:chips-and-fries,fr:tuiles-fromage,fr:chips,fr:aperitif"
5577,Colman's Mustard,"en:groceries,fr:sauces,en:condiments,fr:moutardes,fr:moutarde-en-poudre"
5578,mÃ©lange Ã  pain de mÃ©nage,en:flours
5579,mangue,"fr:mangues-sechees,en:dried-fruits"
5580,becel margarine,fr:margarine-huile-olive
5581,Chips saveur crÃ¨me et oignon,"en:chips-and-fries,fr:chips,fr:aperitif"
5582,Beignets de crevettes,"fr:amuse-bouches,fr:beignets-de-crevettes"
5583,Palets aux Perles de Chocolat,en:biscuits
5584,Picon BiÃ¨re Orange,fr:aperitif
5585,LÃ©gÃ¨re & Epaisse,fr:creme-fraiche-legere
5586,Boisson au soja saveur vanille,"fr:laits-vegetaux,en:milks,en:dairies,fr:laits-de-soja"
5587,Blanc de poulet fumÃ© ,"fr:blanc-de-poulet-fume,fr:produit-kasher"
5588,"ConcentrÃ© saveur orange, pÃªche, passion",
5589,Wasa lÃ©ger,"fr:pains-croustillants,en:breads"
5590,Wasa authentique,"fr:pains-de-seigle,fr:pains-croustillants,en:breads"
5591,Krisprolls complets sans sucres ajoutÃ©s,"fr:petits-pains-grilles,fr:pain-grille"
5592,Krisprolls au blÃ© complet,"fr:biscottes,en:breads"
5593,Petits pains suÃ©dois,
5594,Krisprolls Muesli,fr:petits-pains
5595,Gini passion,"en:beverages,en:sodas,en:carbonated-drinks"
5596,Coriandre Gourmet Garden,en:groceries
5597,Lasagne Verdi Findus,"en:frozen-foods,fr:lasagnes-preparees,fr:plats-cuisines-surgeles,en:meals"
5598,Fisch-Sticks-Poisson Findus,"en:frozen-foods,fr:poissons-panes,en:seafood,en:breaded-products,fr:colins,en:fishes,en:meals"
5599,Flips aux cacahuÃ¨tes,
5600,Chocolat noir 70% sans sucre ajoutÃ©,"fr:chocolats-suisse,en:chocolates,fr:tablettes-de-chocolat,en:candies,fr:chocolats-noirs"
5601,Chocoly Original,"en:biscuits,fr:biscuits-au-chocolat"
5602,Petit Coeur,"en:biscuits,fr:biscuits-au-beurre"
5603,Multigrain Snacks Original,"en:chips-and-fries,fr:chips,fr:aperitif"
5604,Parfait,
5605,Moutarde mi-forte,"en:groceries,fr:sauces,en:condiments,fr:moutardes"
5606,Farmer Soft Peanuts,"fr:barres,fr:barres-de-cereales"
5607,LÃ©ger Migros,"en:butters,en:animal-fats,en:fats,fr:beurres-alleges,en:dairies"
5608,Fromage frais aux herbes,"en:salted-spreads,fr:fromages-a-tartiner,en:cheeses,en:dairies,en:spreads,fr:fromages-a-pate-fraiche"
